RecipeId,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent
80179,484.6,35.1,5.0,67.3,118.8,4.3,1.4,1.4,38.0
364342,566.2,41.1,23.6,120.4,868.1,40.5,1.2,2.4,9.0
479310,396.3,17.9,11.1,45.8,188.3,55.6,7.2,7.2,6.5
511665,127.8,14.0,2.0,1.1,324.2,0.2,0.1,0.0,0.6
89211,409.5,19.6,11.3,65.7,259.5,53.8,6.2,11.9,8.6
513002,416.7,5.2,0.8,0.0,3.7,83.2,2.5,2.4,7.1
330303,216.3,0.8,0.1,0.0,44.1,40.3,4.7,31.7,2.6
162549,309.2,25.8,16.1,69.9,434.9,10.8,4.9,4.6,12.6
336046,95.8,5.4,3.3,21.4,53.6,11.6,0.2,6.4,0.7
249537,1171.4,86.7,33.7,268.2,756.0,76.9,8.8,9.4,25.4
220655,140.8,6.2,3.8,15.3,65.0,21.1,5.5,13.4,3.8
312548,637.8,19.7,4.6,269.3,703.2,86.3,5.3,5.7,23.4
96579,183.6,8.9,1.4,2.5,349.2,22.4,1.2,0.8,3.5
432236,6158.9,390.9,131.7,949.4,1612.7,619.7,26.1,293.6,68.4
376241,487.0,31.3,4.3,345.6,483.3,3.2,0.4,0.2,46.4
424998,238.5,7.3,1.1,0.0,54.4,33.3,8.5,2.6,11.7
267088,162.2,13.8,1.8,0.0,448.0,8.2,0.8,0.3,2.1
419037,199.6,12.2,7.5,30.5,228.9,21.4,4.1,3.7,3.6
107149,382.4,18.7,6.5,272.9,845.8,35.8,3.4,8.9,17.0
484501,205.0,10.6,6.7,26.8,115.5,23.1,1.6,15.8,5.5
324056,286.8,13.4,8.4,51.2,179.5,29.8,0.0,12.8,12.0
227092,63.5,0.9,0.2,0.0,101.1,11.2,1.1,1.6,3.2
218193,2423.0,71.7,41.5,381.2,4042.1,380.8,13.5,39.4,59.1
264363,160.2,2.2,0.3,0.0,294.1,30.3,1.8,4.8,4.9
441687,375.9,4.4,3.8,0.0,174.8,84.1,5.1,52.9,3.2
376767,54.7,0.4,0.1,0.0,201.4,12.9,2.3,5.8,2.4
244455,646.2,30.1,16.6,154.4,638.2,43.7,3.3,5.7,50.0
428247,534.3,36.1,15.1,175.9,547.9,17.6,1.2,1.4,33.0
133280,840.2,35.9,11.3,115.4,272.5,97.1,15.2,0.2,38.3
78998,148.3,8.3,4.0,19.3,82.9,16.8,1.2,9.4,2.0
67097,512.0,16.2,3.2,15.1,1620.8,69.0,8.0,8.6,25.1
146475,148.2,0.2,0.0,0.0,8.6,38.7,3.1,32.8,0.3
488629,269.1,8.9,3.8,41.0,873.0,30.6,3.0,4.3,17.0
10166,388.0,2.3,1.0,4.3,313.4,92.8,7.0,54.0,5.8
345090,113.6,5.8,3.6,25.1,192.4,11.7,1.4,0.7,4.0
21238,534.8,35.4,18.4,88.2,335.4,49.3,1.1,33.5,6.4
93788,300.1,1.1,0.2,0.0,61.6,77.0,9.2,57.2,3.8
34201,375.7,28.1,4.0,0.0,114.0,30.0,7.7,11.1,7.5
419016,289.0,24.5,14.3,95.7,302.5,11.1,1.7,4.1,8.0
18901,1330.4,49.3,46.1,0.0,109.9,228.1,8.5,189.9,6.8
474504,226.6,11.9,2.8,10.1,120.1,24.9,6.3,11.0,7.4
281426,247.8,11.5,3.4,40.4,59.2,35.0,1.5,23.3,3.5
399916,148.6,7.4,1.7,16.6,78.0,18.8,0.8,5.1,2.4
70521,107.2,3.3,2.1,9.0,21.1,20.0,0.0,19.6,0.1
375739,57.9,0.4,0.1,0.0,30.7,13.3,4.5,5.9,2.9
337297,239.1,12.1,3.4,36.2,153.8,31.2,0.7,24.1,2.4
144173,583.6,43.0,16.6,81.5,385.1,47.3,5.8,6.6,6.3
332528,388.7,24.1,11.4,0.0,183.3,39.2,1.6,26.7,6.0
284787,987.5,57.0,18.4,110.3,1331.4,76.4,5.1,4.7,42.7
474585,151.2,7.8,2.5,6.2,157.9,18.4,2.9,4.1,3.5
220596,190.7,9.9,6.1,36.0,22.8,29.2,2.6,20.5,2.0
217427,731.4,53.4,22.8,130.7,1032.6,33.5,4.5,5.9,31.0
33989,261.6,4.9,0.8,73.9,95.2,25.0,0.0,25.0,28.3
232164,98.5,0.2,0.1,0.4,125.0,22.7,0.6,13.0,1.7
60283,238.1,17.5,9.9,92.7,468.1,7.5,1.1,1.1,13.5
318863,86.1,5.0,2.8,15.9,31.0,9.4,0.3,4.2,1.1
344248,148.7,7.1,1.0,0.0,37.9,20.4,5.3,5.2,3.3
525264,1058.1,90.5,17.9,79.5,469.5,54.6,3.5,17.1,9.5
169318,451.1,21.2,7.4,229.6,543.8,47.8,4.7,3.0,17.7
447093,340.0,20.8,6.0,103.5,408.6,11.5,0.1,10.8,25.9
396577,83.4,5.5,2.2,11.2,142.3,4.5,0.6,0.5,3.9
176703,274.9,7.4,1.3,230.0,1223.3,14.1,2.0,7.6,33.6
374202,490.6,32.1,10.4,142.9,699.8,2.6,0.3,1.4,45.1
329911,2288.3,104.5,61.8,667.0,800.0,302.1,7.2,104.3,39.8
196072,722.2,41.1,24.6,240.1,1206.7,49.4,2.2,2.5,38.5
308736,576.4,3.9,0.6,1.3,597.6,105.9,36.7,12.9,35.0
108821,357.5,14.6,4.2,92.8,1311.7,26.0,5.0,17.2,33.4
16091,216.2,5.9,3.7,15.3,11.9,42.2,3.1,38.7,1.3
36866,60.2,2.6,1.2,46.0,137.7,6.4,0.4,1.3,2.9
366729,188.5,2.9,0.7,0.0,89.3,37.6,0.9,13.0,3.0
419784,426.1,22.5,9.3,83.2,332.0,53.5,0.7,32.9,4.1
123820,53.6,0.0,0.0,0.0,5.4,13.4,0.0,9.3,0.0
166632,452.6,34.0,13.1,120.8,156.0,2.5,0.2,0.9,29.3
394625,112.7,5.1,0.7,0.0,245.6,14.9,4.2,2.5,3.8
337198,130.4,7.1,1.0,0.0,665.0,16.4,3.8,5.5,2.0
12341,206.8,11.4,1.8,42.0,24.3,3.3,0.3,1.1,11.5
268365,13.1,0.1,0.0,0.0,1050.2,2.9,0.4,1.4,0.4
426559,466.5,26.6,11.0,120.0,186.2,51.1,2.5,32.4,8.7
127662,801.9,65.3,20.2,61.0,450.8,57.6,2.6,54.0,3.0
307172,181.9,14.2,6.1,128.8,446.3,3.0,0.7,1.5,11.0
403307,761.6,60.1,9.3,50.7,2549.2,53.7,0.7,18.1,6.6
528901,102.2,5.0,1.4,62.4,353.7,2.0,0.2,0.5,12.2
479096,29.1,0.4,0.1,9.3,28.6,5.6,0.4,3.5,0.7
130847,724.2,45.3,28.6,124.1,1097.4,59.8,7.3,3.3,22.2
196993,48.4,0.8,0.3,1.8,97.0,7.7,0.6,0.6,2.6
476752,279.9,10.8,4.3,56.1,1276.2,22.2,3.9,3.5,24.1
283190,1141.4,32.0,10.3,202.1,957.3,148.9,9.6,13.7,62.6
477615,266.9,8.8,3.5,0.0,1134.0,35.2,3.0,4.0,8.0
143462,230.0,0.3,0.1,0.0,83.9,53.6,4.0,38.8,6.6
365185,303.1,18.4,3.4,63.8,542.6,8.2,2.0,2.7,26.4
16687,157.0,2.1,0.4,30.2,599.8,21.3,5.0,4.6,15.4
283701,366.4,13.9,8.0,110.4,312.2,54.0,2.7,30.2,8.0
455286,478.1,20.3,8.5,115.3,586.2,54.2,2.1,3.9,20.2
220898,115.7,6.1,3.9,16.0,110.5,15.6,0.2,8.4,0.7
274426,626.9,41.2,6.2,30.6,5066.4,53.6,1.6,11.5,12.8
135398,443.7,11.5,1.7,0.0,282.9,72.0,10.1,10.2,15.8
162650,317.8,8.2,2.7,95.3,355.8,22.8,0.7,1.1,34.4
476443,444.1,19.4,7.5,67.4,795.0,53.1,6.0,5.7,15.8
56132,463.8,27.1,12.8,154.0,499.4,27.3,3.1,3.7,29.1
451778,49.5,3.5,1.7,15.9,127.4,0.9,0.1,0.5,3.7
75852,162.4,5.5,1.0,19.1,169.3,26.2,0.7,12.1,2.7
30320,297.2,4.2,1.3,68.3,941.8,26.5,2.4,6.2,36.5
154170,287.6,16.1,8.3,15.3,169.5,34.8,2.2,18.4,3.4
9372,408.4,10.5,2.3,183.0,959.8,12.7,1.5,9.8,56.8
52810,271.5,9.2,4.8,128.6,113.2,41.4,2.0,28.1,8.4
458028,28.1,0.2,0.1,0.0,1166.3,6.8,1.0,3.1,1.1
469441,185.9,5.5,2.0,67.2,852.7,7.4,1.9,2.0,26.4
148513,148.3,1.4,0.2,0.0,7.6,28.6,2.4,2.4,4.7
317424,800.5,88.5,9.7,0.0,6.2,4.4,1.0,2.0,0.9
161360,407.8,13.0,5.2,138.5,782.5,39.1,3.7,4.0,33.1
537000,3168.5,214.2,106.9,1641.7,738.0,271.4,22.8,220.6,77.7
301716,692.5,41.5,14.5,495.0,1109.6,48.3,3.5,3.2,33.9
206317,255.6,15.7,7.8,60.8,461.7,11.0,0.6,1.3,17.1
48237,107.7,7.2,2.9,17.1,378.2,6.4,0.7,2.0,4.5
63050,416.1,11.9,6.6,31.9,647.3,63.8,3.4,5.7,13.5
82212,170.3,6.0,3.7,15.3,345.0,27.2,6.2,2.4,4.4
264181,204.3,14.1,2.0,27.3,524.0,5.5,0.5,0.4,14.0
81697,162.8,7.1,1.0,0.0,106.9,26.1,4.0,21.4,1.8
125215,419.9,24.6,13.1,56.4,881.7,35.9,2.3,1.3,15.5
222637,66.0,1.9,0.3,0.0,35.5,11.8,4.4,5.8,3.0
392137,69.2,2.4,1.4,21.8,69.6,10.9,0.4,6.5,1.1
398410,219.2,7.0,3.9,15.2,48.1,38.1,4.4,22.0,3.4
26298,86.6,0.1,0.0,0.0,5.7,22.2,0.2,20.8,0.2
242480,446.9,12.9,3.1,81.2,789.1,49.4,8.1,6.0,36.0
319411,182.8,9.7,4.4,54.2,427.1,6.3,0.7,2.6,16.9
514850,302.8,18.8,5.0,37.0,717.0,19.1,1.1,0.5,13.7
107157,499.7,29.8,9.6,40.1,2199.2,46.4,4.9,8.6,14.4
169183,661.8,50.7,20.5,154.6,425.7,7.1,2.2,2.0,43.1
316321,134.8,8.3,1.7,10.3,14.3,13.3,0.9,5.0,2.4
496735,307.5,4.8,0.7,0.0,2014.5,46.9,0.7,36.5,5.0
529367,442.7,32.7,16.2,129.5,355.8,32.5,0.4,24.5,6.3
247571,46.3,0.1,0.0,0.0,5.4,12.2,0.2,9.9,0.4
376954,343.6,13.0,4.6,15.3,14233.4,55.6,3.6,33.0,4.6
80446,222.9,9.2,2.3,1.1,289.3,30.3,1.1,3.5,4.7
141923,182.4,11.6,5.6,27.5,861.0,15.6,5.7,4.5,6.5
191616,329.4,12.9,1.5,0.0,125.2,47.0,5.0,14.8,8.3
436145,335.6,18.4,12.2,2.0,206.3,41.5,1.9,31.9,3.5
240883,504.6,23.6,4.0,107.0,627.8,63.6,0.8,41.0,6.1
320688,140.5,10.5,0.9,0.0,147.8,10.5,0.6,0.2,1.4
148376,522.9,14.7,9.2,38.1,598.5,95.2,9.9,35.0,5.9
227603,342.0,13.2,7.8,60.6,975.5,34.3,2.4,4.3,17.1
23677,109.1,9.8,2.7,7.6,193.1,5.2,2.4,1.0,1.6
295718,236.4,6.7,0.8,42.4,101.5,41.0,0.7,25.2,3.6
541286,894.2,45.4,21.1,113.0,747.4,111.1,0.1,43.6,14.2
359249,251.3,5.0,1.1,29.1,599.1,38.6,2.1,3.2,12.7
32425,31.6,2.1,1.8,0.4,17.1,3.2,0.3,2.7,0.3
489498,1126.8,46.1,27.4,185.0,565.6,168.2,2.3,103.7,13.3
428786,2507.2,105.6,62.2,667.0,3884.6,358.9,19.7,141.7,47.6
57778,367.3,25.6,12.7,95.6,297.0,8.5,1.1,2.4,26.4
490706,253.2,6.9,1.0,0.3,292.8,41.1,2.1,0.2,6.2
753,350.5,16.7,8.6,41.4,626.4,34.4,3.5,6.1,16.8
428790,259.3,9.5,5.9,31.2,682.6,33.4,3.9,1.9,11.0
409973,971.0,57.6,7.9,0.0,2791.8,98.0,13.9,3.6,18.8
193542,176.9,3.1,0.9,4.0,104.6,38.2,3.6,33.4,2.8
96530,610.4,36.1,15.6,187.9,727.0,23.9,1.3,3.5,44.7
45202,4598.5,244.6,38.4,634.5,2756.9,543.5,16.4,308.3,82.2
243197,197.1,0.1,0.0,0.0,33.1,49.2,2.3,46.4,2.6
377938,400.9,9.1,5.1,22.5,321.3,59.3,20.0,2.5,23.3
281769,337.6,7.9,1.4,11.4,2922.1,52.3,6.3,15.0,17.1
432748,460.7,12.1,4.5,43.1,346.4,69.7,8.6,12.1,21.6
311643,686.4,46.8,27.6,148.7,923.9,29.1,3.7,2.8,39.5
506452,353.2,24.7,12.6,55.3,852.9,16.6,4.5,8.9,18.6
65104,433.2,20.1,3.9,69.8,241.6,62.4,2.9,35.0,5.2
194610,233.1,1.2,0.5,4.9,148.8,46.7,5.3,23.3,11.4
65300,441.6,20.6,10.3,93.2,883.3,37.6,3.7,3.8,29.0
359801,1258.0,122.4,50.5,168.6,1237.4,23.0,4.9,8.2,17.2
37989,274.5,4.3,0.9,75.5,165.4,30.6,8.6,18.1,30.8
511822,152.4,2.6,0.4,0.0,503.2,21.5,2.5,5.0,5.1
347568,72.8,0.1,0.0,0.0,0.5,18.5,0.0,8.8,0.8
67433,156.2,0.7,0.3,2.5,76.6,33.8,3.1,14.4,6.2
474548,86.3,0.9,0.1,0.0,604.2,18.8,5.5,13.0,4.0
319573,244.9,14.4,7.3,79.3,638.0,10.7,1.1,6.5,18.2
443606,203.8,2.3,0.8,2.1,405.4,37.2,1.6,12.7,8.0
448825,400.8,25.8,8.2,115.5,261.3,4.6,0.6,1.0,22.9
177853,96.8,3.8,2.0,7.6,33.0,15.9,2.6,3.7,2.7
508498,982.3,61.7,17.9,399.3,508.3,39.0,3.3,12.7,66.2
353625,308.0,13.3,7.4,31.6,1014.0,42.9,6.0,9.7,7.3
121278,90.3,5.0,0.7,0.0,32.3,10.4,0.5,3.3,3.7
222464,3463.5,274.4,160.8,901.0,1504.8,240.8,10.9,124.2,29.8
264751,500.2,35.5,13.4,296.4,764.2,17.3,0.8,2.0,26.3
356359,554.6,52.6,19.9,77.2,637.6,14.6,2.9,6.1,9.6
118341,76.1,2.7,1.6,12.3,41.1,11.8,0.2,5.5,1.2
368694,366.8,19.4,1.9,0.0,86.2,42.7,2.6,0.8,7.7
201217,504.8,9.5,3.6,193.2,1102.6,76.8,2.0,1.1,24.9
52504,386.0,21.6,9.7,88.3,726.3,21.5,3.4,8.5,26.8
244410,195.7,18.9,12.9,0.0,155.9,7.5,3.9,2.4,1.8
10673,509.6,22.9,10.3,36.6,389.9,73.5,3.5,38.8,6.3
154774,3011.7,111.3,66.0,692.6,2015.9,465.7,7.9,261.1,45.7
361472,219.9,8.4,2.2,30.3,359.6,31.0,1.7,4.8,6.0
533247,76.3,4.2,1.8,5.3,50.0,8.1,0.3,0.2,1.2
110490,490.2,27.7,10.7,58.3,1625.3,39.1,4.5,4.7,19.9
540136,0.0,0.0,0.0,0.0,118003.2,0.0,0.0,0.0,0.0
133953,468.9,35.6,10.4,73.8,1694.2,15.2,1.5,9.8,22.3
47808,1704.7,61.1,16.2,538.0,6934.3,157.5,7.8,107.7,133.3
73702,413.5,14.8,8.7,35.6,108.0,68.8,5.7,40.0,4.8
253602,825.8,56.7,30.5,191.8,239.2,78.1,4.4,60.7,9.7
177702,254.7,10.5,2.6,74.7,616.3,7.8,2.0,3.1,31.7
180238,287.9,13.4,2.8,0.2,93.7,44.6,2.2,22.4,2.5
55785,1000.7,64.4,13.2,416.1,3480.3,33.4,5.3,6.2,69.7
159629,407.3,11.3,2.2,0.0,217.6,83.5,40.0,3.7,16.3
488566,3094.6,142.6,88.6,459.0,2230.4,421.9,5.9,247.1,40.5
222337,1460.5,38.0,14.4,242.1,720.8,99.0,11.0,2.8,86.3
526256,299.5,11.5,1.1,0.0,38.4,40.7,5.6,25.4,4.7
252756,1317.5,86.5,32.7,121.9,496.5,115.5,17.1,16.3,20.8
58000,127.6,5.0,1.6,186.0,71.0,12.2,0.4,0.2,7.7
333040,2133.9,220.1,28.9,54.7,652.6,38.3,3.2,5.6,7.5
47640,42.2,0.5,0.2,0.3,658.2,8.8,2.3,4.5,1.9
332866,309.0,12.3,2.4,35.7,267.1,29.6,4.5,3.8,19.7
134157,201.3,1.1,0.2,0.0,175.1,38.0,9.9,4.0,11.0
395786,319.5,15.1,9.0,111.3,215.6,5.6,0.6,1.8,31.6
237337,324.6,15.9,5.0,69.2,576.8,18.4,3.5,13.3,27.8
148215,203.3,10.0,1.8,43.6,889.7,6.7,0.9,1.9,20.6
403860,83.5,1.0,0.2,18.0,244.6,18.0,3.1,8.2,2.8
44615,289.4,16.1,2.8,0.0,282.9,33.8,1.6,16.9,3.4
289809,1299.3,52.4,18.2,146.0,2342.3,136.6,9.9,12.6,67.6
357409,314.3,9.9,3.5,11.4,50.7,51.0,5.5,3.2,6.2
429617,190.6,0.9,0.1,0.0,882.5,44.5,3.7,21.8,3.3
386150,108.6,1.7,0.2,0.0,767.6,15.2,1.1,3.7,2.1
285084,167.0,0.2,0.0,0.0,6.5,20.3,1.6,15.9,0.9
52341,314.7,15.1,4.9,69.4,683.8,17.4,2.2,5.8,27.2
513255,141.0,2.6,1.3,5.1,212.5,26.9,2.6,4.4,4.0
59023,257.4,15.3,2.1,214.3,966.3,5.6,0.3,0.5,23.8
139858,402.4,10.1,1.3,0.0,46.2,62.6,17.2,4.9,21.6
520547,178.0,0.2,0.0,0.0,2.8,18.1,0.5,13.8,0.8
411761,290.6,12.7,2.2,91.2,1072.5,5.4,0.0,4.3,37.0
363692,386.2,8.7,2.7,11.9,1041.8,58.9,17.0,7.5,19.9
306307,507.6,37.8,14.1,185.6,1124.2,30.8,5.4,3.9,13.2
498038,230.4,1.0,0.3,19.2,131.7,53.7,0.7,42.2,2.5
238655,509.7,31.5,6.5,194.4,1803.6,22.4,1.6,2.4,33.0
292376,614.0,34.6,8.9,187.1,797.1,10.9,2.9,5.7,63.0
124491,617.7,28.5,6.7,370.1,2221.7,37.8,3.0,5.2,49.8
108539,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0
22960,109.4,6.4,2.9,12.8,71.5,11.7,0.9,7.8,1.9
225822,393.6,19.8,2.8,52.9,277.7,45.7,0.6,19.0,9.0
229681,724.4,34.4,3.5,124.5,211.3,98.2,6.6,87.9,14.5
373377,380.9,18.4,8.4,30.5,602.6,55.7,8.7,34.4,4.3
52883,426.9,24.6,13.2,50.9,571.3,47.8,1.3,34.2,5.0
49211,1.0,0.0,0.0,0.0,2621.0,0.0,0.0,0.0,0.0
436627,406.1,7.8,1.0,0.0,18.6,70.4,7.6,5.3,13.9
436259,397.1,17.5,6.1,129.7,590.3,13.7,0.9,1.2,43.6
494921,105.5,3.2,1.4,5.0,172.5,16.6,1.1,0.9,3.1
52826,936.6,59.6,36.9,151.8,699.4,63.8,5.3,11.2,41.0
77419,119.8,1.0,0.2,0.6,75.5,24.5,3.2,8.1,4.6
70094,134.7,7.4,1.0,16.4,20.2,9.3,0.9,1.2,7.7
59510,336.0,10.9,1.7,1.4,72.0,54.9,8.4,4.0,6.5
145688,145.9,2.2,0.3,0.0,399.6,26.8,5.6,1.2,5.7
499737,166.4,8.2,5.0,23.8,85.0,22.0,0.5,12.7,1.9
510490,422.3,21.9,10.6,66.6,310.9,52.7,2.0,25.4,5.6
84978,818.8,45.0,6.3,0.0,762.8,94.4,35.9,9.0,20.3
10356,502.8,35.3,13.2,194.9,417.0,6.1,0.4,0.8,37.3
337098,419.9,26.9,15.8,151.0,346.5,38.4,0.6,25.1,7.5
480181,461.4,13.1,2.4,228.0,2632.7,8.3,0.3,1.6,57.2
489948,808.7,88.7,45.4,183.0,608.8,6.5,2.7,3.4,3.3
417954,790.9,53.6,22.3,253.3,444.3,1.6,0.5,0.3,71.0
331622,274.9,15.8,5.6,48.5,1056.9,19.1,4.8,7.0,15.8
468574,134.8,6.2,1.3,0.0,124.2,18.8,4.7,5.6,4.3
188826,68.0,4.5,2.5,17.4,126.7,4.8,0.4,0.4,2.2
284043,264.7,13.6,8.2,75.6,104.2,33.0,0.5,20.1,3.3
193308,28.0,0.3,0.0,0.0,256.2,6.1,2.6,3.3,1.3
288664,763.4,41.8,14.6,171.0,1512.8,51.6,5.5,12.3,44.4
361107,473.8,17.3,4.1,92.8,130.3,50.7,1.1,44.0,31.6
394026,190.6,10.8,4.7,13.8,42.0,23.8,0.0,23.4,0.4
22511,254.7,19.4,11.8,94.5,136.2,18.7,1.9,5.2,3.3
152988,914.3,52.9,16.5,88.0,1260.2,66.0,15.9,8.4,46.0
154025,631.2,37.3,9.3,103.5,527.9,31.8,4.8,6.8,45.4
402015,245.4,7.7,1.9,0.0,190.6,43.7,2.3,28.4,1.9
70700,123.7,7.0,5.1,10.9,37.6,14.1,0.6,10.9,1.7
261298,373.8,9.0,1.4,27.7,616.8,41.7,8.8,1.8,34.6
398884,146.5,4.0,1.3,6.5,63.9,28.2,0.3,25.6,0.6
468230,200.3,14.1,2.9,39.5,1137.5,7.4,0.7,5.1,10.8
183743,376.6,27.0,13.6,143.3,360.5,4.4,0.4,1.0,28.7
539363,343.6,23.8,8.7,113.2,311.2,7.4,1.7,3.3,24.0
90737,532.5,34.6,8.5,31.5,264.2,49.2,6.1,7.1,9.0
447065,150.4,1.2,0.5,22.1,109.1,31.8,1.2,13.8,3.4
44456,72.4,1.8,1.1,6.0,45.3,14.4,0.1,13.6,0.2
23604,200.2,17.5,15.5,0.0,438.2,10.8,2.5,6.8,2.9
207942,530.8,17.9,6.9,77.1,462.3,61.3,2.9,3.0,28.1
32882,27.0,0.1,0.0,1.4,14.2,5.2,0.6,3.6,1.6
405873,74.2,5.6,0.8,0.0,184.8,5.8,1.7,2.7,1.6
183292,182.8,1.8,0.6,97.8,455.7,12.9,0.5,4.3,27.3
463533,310.6,11.9,6.9,64.6,269.7,48.6,2.2,35.0,4.3
86609,1197.3,77.7,33.0,266.1,2838.1,48.3,2.5,11.2,72.6
359836,177.7,6.1,0.9,21.1,88.6,29.3,0.8,17.7,2.2
41796,667.1,24.9,4.4,547.5,811.5,46.6,6.3,2.6,63.3
537823,256.6,7.6,4.0,21.4,164.8,39.4,1.3,35.9,8.1
219522,368.5,21.1,13.1,58.9,1283.3,37.2,1.2,4.0,8.2
522081,290.9,7.3,4.4,0.0,12.2,48.6,5.7,0.0,7.3
272168,132.0,3.0,1.1,3.8,13.3,26.3,2.7,14.2,1.9
362853,984.5,70.1,17.5,243.8,1978.3,22.2,1.1,0.5,60.8
149386,151.6,6.5,2.8,31.5,62.9,13.3,2.1,4.6,10.9
181866,123.5,8.7,5.9,22.4,750.0,5.1,1.8,1.0,7.4
525906,76.5,7.0,1.0,0.0,55.4,4.1,3.1,0.2,0.9
143782,61.6,0.2,0.0,0.0,0.0,15.4,3.1,12.2,1.2
396732,614.3,40.6,24.4,123.6,417.9,59.5,2.0,43.9,7.1
353899,158.2,3.4,1.2,24.6,235.6,22.3,3.1,3.4,9.9
311415,377.9,21.1,3.5,46.4,379.0,31.2,5.4,25.1,20.2
81979,406.9,6.6,0.6,0.0,134.0,89.8,0.9,74.6,2.0
495828,219.7,18.2,2.5,0.0,175.3,9.2,2.0,4.5,1.6
150111,83.0,2.4,1.5,9.0,14.4,3.2,0.0,3.1,0.4
197000,294.4,11.8,2.2,122.0,399.2,15.9,0.9,0.9,29.3
329959,394.3,28.2,3.9,46.7,230.4,11.3,1.4,4.8,24.1
493627,544.2,39.6,12.3,31.4,253.2,30.9,1.5,1.8,14.9
448149,1116.8,73.3,27.9,105.9,1813.3,98.7,10.1,18.6,19.6
422532,292.6,13.4,2.2,1.9,1427.1,32.9,4.6,9.1,13.9
276465,244.8,9.1,5.6,23.4,390.5,35.4,1.5,3.9,5.1
76003,440.5,0.2,0.0,0.0,697.8,108.7,0.6,88.0,2.0
29667,388.7,1.9,0.4,0.0,1213.0,90.7,11.7,76.0,8.4
471122,554.4,49.1,23.4,132.6,671.7,20.9,3.4,8.0,13.3
152403,11787.4,613.3,302.3,1074.8,10650.5,1423.0,49.2,413.1,166.9
25382,558.2,23.3,10.1,92.5,2101.6,53.3,4.7,16.1,33.9
280877,157.0,9.5,5.1,0.0,7.6,18.0,3.6,10.7,5.3
253779,938.2,51.3,16.9,259.2,3174.2,66.6,18.0,46.4,59.1
315389,211.9,16.1,2.3,0.0,1043.0,17.0,4.1,10.0,3.2
420355,465.0,25.3,3.4,101.5,3112.8,47.9,12.0,6.7,17.7
16784,100.1,2.2,1.4,8.4,40.4,16.7,0.0,13.5,3.9
52660,255.2,2.2,0.5,68.5,338.8,24.3,8.4,5.8,34.5
318374,441.0,13.8,7.7,77.2,748.0,49.1,3.2,4.0,29.6
94540,288.3,0.2,0.0,0.0,4.4,78.0,1.7,73.7,0.8
188074,120.2,0.2,0.0,0.0,84.6,31.4,2.4,27.6,0.3
405015,355.1,9.9,5.3,91.5,94.0,63.8,6.2,43.7,6.3
297642,21.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
34404,279.4,9.7,1.4,0.0,204.2,47.4,1.9,25.2,2.5
74638,1528.0,122.2,55.9,454.0,832.2,30.8,1.2,1.5,74.2
433308,214.2,1.1,0.5,2.3,218.5,41.8,3.1,26.9,11.8
211968,514.3,41.0,13.6,79.3,1182.6,20.7,5.2,9.6,17.4
155278,128.0,0.1,0.0,0.0,6.2,12.4,1.1,7.0,0.6
204237,61.9,0.3,0.1,0.0,95.4,13.3,1.4,1.7,1.8
250977,113.9,3.5,0.5,2.5,174.9,19.4,0.5,9.0,1.4
35374,341.0,24.6,10.2,46.8,148.3,29.5,1.6,24.6,4.6
301265,914.6,57.6,24.0,162.2,3009.0,61.6,7.5,7.7,38.9
474502,232.7,14.6,7.2,123.5,366.6,13.6,0.4,2.1,11.5
247064,450.8,14.5,2.4,0.0,1858.8,70.9,1.9,60.2,4.7
361977,471.5,16.7,5.3,23.1,319.5,59.1,19.4,1.7,23.3
514943,241.9,16.6,5.7,32.4,758.5,9.5,1.2,0.7,15.0
88823,205.9,2.2,0.6,101.6,97.8,21.8,3.1,3.2,24.1
362104,357.0,23.1,12.2,96.8,843.5,14.9,2.6,6.8,24.2
473870,368.4,21.2,11.5,142.9,1097.0,29.3,14.8,10.9,21.3
246702,574.7,17.7,8.9,48.1,866.4,78.7,12.8,4.8,25.9
330012,768.8,48.5,8.0,192.4,93.9,74.7,2.5,50.5,11.0
68175,575.3,43.7,11.2,38.8,1318.2,30.4,3.1,1.7,16.0
108087,217.5,3.9,1.3,3.6,434.2,35.6,2.4,2.4,7.9
537730,2275.9,228.8,90.2,677.0,2334.6,58.7,31.2,5.9,48.7
252851,347.1,8.1,3.9,21.0,223.0,60.0,10.6,3.0,11.4
121753,200.3,4.2,1.2,97.0,157.1,3.1,0.7,0.9,35.5
142245,30.6,0.3,0.1,8.3,377.4,2.5,0.7,1.5,4.6
131524,496.4,33.9,6.7,92.8,393.9,7.5,2.0,2.1,31.2
358453,551.0,32.6,11.8,98.8,896.9,34.1,4.2,5.9,30.7
514795,144.8,9.3,4.9,25.4,1177.1,6.1,0.0,2.9,8.7
429657,4664.1,205.3,123.0,1055.0,5875.9,672.7,23.4,410.5,55.4
240708,287.1,12.0,1.8,65.8,177.3,17.0,1.6,7.2,27.3
147535,208.5,19.7,8.9,41.6,112.2,5.8,1.1,3.6,3.8
135635,841.2,39.1,18.8,308.1,2035.5,48.8,1.9,4.4,70.2
383553,518.6,10.8,2.0,109.7,231.5,55.7,0.9,48.4,49.4
348493,1.2,0.0,0.0,0.0,6.8,0.2,0.0,0.2,0.1
